"STATION","NAME","DATE","TMAX","TMIN"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-22","84","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-23","85","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-24","85","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-25","85","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-26","87","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-27","93","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-28","92","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-29","88","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-30","85","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-31","88","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-01","85","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-02","85","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-03","86","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-04","86","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-05","89","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-06","87","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-07","91","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-08","93","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-09","89","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-10","96","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-11","93","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-12","91","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-13","91","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-14","90","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-15","89","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-16","89","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-17","90","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-18","91","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-19","93","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-20","93","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-21","94","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-22","92","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-23","91","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-24","92","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-25","91","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-06-26","91","81"
